,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime
620,1,True,"02 23, 2018",A3PGKSTKRBQYRV,B00005V50B,{'Flavor Name:': ' Icy Mint'},CJ,It absolutely did not work at all.  No change in my teeth after even a month's worth of using it twice a day.  I feel it was misrepresented.  I should have saved my money.,It absolutely did not work at all. No change ...,1519344000
621,5,False,"02 21, 2018",A3V8PVLAM43DSD,B00005V50B,{'Flavor Name:': ' Original Mint'},SKTX,I recommend the green apple flavor for people who hate mint but want fluoride. The taste is fine and my dentist is happy. It definitely whitens better if you use it on a dry toothbrush as directed; I noticed a change after I finally read the directions.,Green apple is great if you hate mint,1519171200
622,1,True,"02 7, 2018",A1PKFPII1OW13L,B00005V50B,{'Flavor Name:': ' Original Mint'},Teelee,"I've used it for a month and notice no difference.  I don't smoke, don't drink coffee or tea, but still no difference.",I've used it for a month and notice no difference ...,1517961600
623,5,True,"02 4, 2018",A1HDKRZNNALSMZ,B00005V50B,{'Flavor Name:': ' Cinnamon'},V4V,LOVE IT. Great Cinnamon flavor as well,Five Stars,1517702400
624,5,True,"01 29, 2018",AQUUDPT18CWVQ,B00005V50B,{'Flavor Name:': ' Original Mint'},J. Craig,Always a good buy.,Five Stars,1517184000
625,5,False,"01 21, 2018",AKQ81RNTHHPXP,B00005V50B,{'Flavor Name:': ' Original Mint'},Amazon Customer,"I received this toothpaste in my stocking Christmas 2017 and I am OBSESSED with it! There is no other toothpaste that will make your teeth feel more clean than Supersmile! I would recommend getting an electronic toothbrush from the great smile store. Those toothbrushes are incredible when paired with the toothpaste!<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Great-Smile-Store-Pro-Care-Platinum-Sonic-Toothbrush-with-UV-Sanitizing-Charging-Base/dp/B010H5MHOY/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Great Smile Store Pro Care Platinum Sonic Toothbrush with UV Sanitizing Charging Base</a>",Supersmile toothpaste + Great Smile Store toothbrush = beautiful teeth and smile!,1516492800
626,5,True,"01 17, 2018",AXP77K4455X5X,B00005V50B,{'Flavor Name:': ' Cinnamon'},Ginny Morgan,"It doesnt have mint in it. Its probably the only toothpaste that doesnt.  Mint in toothpaste gives me ulcers in my mouth.  I used to use Go Smile, but they stopped selling it and came out with mint in it  Very happy with Supersmile.",but they stopped selling it and came out with mint in it Very happy with Supersmile,1516147200
627,5,False,"01 16, 2018",A1EL77K4TAEXFJ,B00005V50B,{'Flavor Name:': ' Original Mint'},belle r,Whiter teeth AND extra benefit-- my gums are healthier! mouth FEELS better,Five Stars,1516060800
628,1,True,"01 15, 2018",A7GTG86T7V6NF,B00005V50B,{'Flavor Name:': ' Original Mint'},Annabelle S.,Doesnt whoten,One Star,1515974400
629,5,True,"01 9, 2018",A24N7BW8BZCS3L,B00005V50B,{'Flavor Name:': ' Original Mint'},Veronica,It works great on coffee stains !,Five Stars,1515456000
630,2,True,"01 6, 2018",A20UIARJQXH095,B00005V50B,{'Flavor Name:': ' Original Mint'},Rosebud,"Love the product but hate the price. You can get 8 ounce Supersmile toothpaste and accelerator for less than half the price of 4 ounce sizes on Amazon. Sorry for the 2 stars, but you need to see this before spending so much here.",Love the product but hate the price,1515196800
631,3,True,"01 6, 2018",A97NYH3S9GRNB,B00005V50B,{'Flavor Name:': ' Original Mint'},Rose Annette Arnold,Runs alittle big but the quality is there for the price!!,Three Stars,1515196800
632,5,True,"11 21, 2017",A2TNTDZS39O9LR,B00005V50B,{'Flavor Name:': ' Original Mint'},Doris Hughes,"Being a fanatic about white teeth, I love love this toothpaste.  It brightens, protects and gives a sense of satisfaction when smiling.  I have not used any other toothpaste in many years, and when used with the accelerator, stained teeth are a thing of the past.",I love love this toothpaste,1511222400
633,2,True,"11 7, 2017",A370O7LASXQ6U8,B00005V50B,{'Flavor Name:': ' Original Mint'},sharonjennette,I'm a smoker and this toothpaste did not whiten my teeth...my mouth feels clean and fresh but the whitening power fails.,no professional teeth whitener in this tube,1510012800
634,5,True,"10 23, 2017",A1TGGFPM66LW0R,B00005V50B,{'Flavor Name:': ' Original Mint'},Martin,Used for years. Perfect for veneers and really keeps my teeth white,Best for veneers and natural white teeth,1508716800
635,5,True,"10 20, 2017",AJ0FLYKS2KKUR,B00005V50B,{'Flavor Name:': ' Original Mint'},Lisa Jensen,Been using this for years,Five Stars,1508457600
636,5,True,"10 7, 2017",APZLO5V369WH1,B00005V50B,{'Flavor Name:': ' Original Mint'},Jasmine,Really works!,Five Stars,1507334400
637,1,True,"10 6, 2017",A3FIG6WT9ESV3M,B00005V50B,{'Flavor Name:': ' Icy Mint'},SMBella,This toothpaste didn't whiten my teeth any whiter than other whitening toothpastes.,Not whiter :-(,1507248000
638,5,True,"09 26, 2017",AEQG4TJGGZWRE,B00005V50B,{'Flavor Name:': ' Original Mint'},Desert Rose,Gentle on veneers and cleans them well.,For preservation and cleaning of veneers.,1506384000
639,1,True,"09 26, 2017",A2G24MR0OJQXVD,B00005V50B,{'Flavor Name:': ' Green Apple'},LAMOM,This toothpaste tasted good until midway through the tube and then it had this bitter saccharin taste and I had to throw the whole tube out.,Bitter saccharin taste,1506384000
640,4,True,"09 26, 2017",A1RVKJK8RM4N9D,B00005V50B,{'Flavor Name:': ' Green Apple'},clbates,I like it but wouldn't buy the apple again.,Four Stars,1506384000
641,5,True,"09 21, 2017",AQP8A7G17FS1N,B00005V50B,{'Flavor Name:': ' Mandarin Mint'},Daiki Ishiguro,mandarin mint is nice fravor for me! ()b,Five Stars,1505952000
642,2,True,"09 17, 2017",AWVAFZ83H5VBB,B00005V50B,{'Flavor Name:': ' Original Mint'},Amazon Customer,I didn't see any difference than using a regular toothpaste.  It didn't whiten dental veneers.,Two Stars,1505606400
643,2,True,"09 8, 2017",ABWC1JZZINWI1,B00005V50B,{'Flavor Name:': ' Original Mint'},river,May work for you - did not work for me. Way over-priced. My said dentist said it is a bad value.,My said dentist said it is a bad value.,1504828800
644,5,True,"09 5, 2017",AZDGLHI60U1HF,B00005V50B,{'Flavor Name:': ' Original Mint'},pinkdebu,"Tried so many products and this is the most effective teeth whitening without irritation, use with accelator is important",Tried so many products and this is the most effective ...,1504569600
645,4,True,"08 20, 2017",AWQJ21T0KKWT5,B00005V50B,{'Flavor Name:': ' Original Mint'},n&amp;amp;bmom,Works pretty good,Four Stars,1503187200
646,4,True,"08 19, 2017",A2PGB4R12YGGPF,B00005V50B,{'Flavor Name:': ' Original Mint'},A. C. Birk,like it ordered another one,Four Stars,1503100800
647,1,True,"08 10, 2017",A343N1QS0I722H,B00005V50B,{'Flavor Name:': ' Green Apple'},Allison E. Kelsey,"I love the product and have been using Supersmile paste with the accelerator for years, but this flavor is truly disgusting.",Product is great - just don't buy this flavor.,1502323200
648,1,True,"08 6, 2017",AD2TRGS24DB2X,B00005V50B,{'Flavor Name:': ' Green Apple'},CEO,I didn't see any difference.,zero effect.,1501977600
649,5,True,"07 23, 2017",A7C14ND0DY21J,B00005V50B,{'Flavor Name:': ' Original Mint'},Dawn,love the product!,Five Stars,1500768000
650,5,True,"07 23, 2017",A1F7O2RI8RG66H,B00005V50B,{'Flavor Name:': ' Original Mint'},L.J.Gould,Really works,Five Stars,1500768000
651,5,True,"07 22, 2017",A1P4AYG0QPIKPC,B00005V50B,{'Flavor Name:': ' Green Apple'},Marius Coste,It works. Removed some annoying stains in 2-3 applications. My kids really liked green apple flavor.,Removed some annoying stains in 2-3 applications,1500681600
652,5,True,"07 22, 2017",A3AVCLXMICQ9HE,B00005V50B,{'Flavor Name:': ' Original Mint'},Umit Turku,I really love this brand. My teeth are white and beautiful now.,Five Stars,1500681600
653,4,True,"07 5, 2017",A30TQ0ERNU1TIH,B00005V50B,{'Flavor Name:': ' Icy Mint'},Kristen,"It definitely, does the job! You need to be patient though it's not like whitening strips where you see results in days. It may take about a week or so with this toothpaste.",You need to be patient though it's not like whitening strips where you see results in days,1499212800
654,5,True,"06 15, 2017",AUS513AI6I8GI,B00005V50B,{'Flavor Name:': ' Original Mint'},Love to Learn,"Great product, I repeatedly get told how nice my teeth look!",Five Stars,1497484800
655,4,True,"06 7, 2017",A6X85L12321KR,B00005V50B,{'Flavor Name:': ' Icy Mint'},christina cpm,Its Removing all my stains from peridex rinse very slowly.  Teeth are whiter overall also. Decreased all my sensitivity issues too..its better than sensodyne!! I also.made a homemade mouthwash to decrease the acid and increase the Ph level also. . . My teeth are not dazzling white just whiter like when i was in my teens...i never had white teeth. Genetics play a role too.,Much better than OTC,1496793600
656,5,True,"05 31, 2017",A3GOFCWRZND74J,B00005V50B,{'Flavor Name:': ' Original Mint'},Sherrie,"I love the way it tastes. Most toothpastes burn my very sensitive mouth but this one doesn't. It tastes like spearmint to me, doesn't burn at all, and keeps my teeth white.",Great!,1496188800
657,5,True,"05 30, 2017",A8JS5OOUDVOFZ,B00005V50B,{'Flavor Name:': ' Original Mint'},Amazon Customer,Dentist recommended.  Keeps teeth and gums healthy.,Dentist recommended. Keeps teeth and gums healthy,1496102400
658,1,True,"05 26, 2017",A2TQO0SBE3IR0H,B00005V50B,{'Flavor Name:': ' Original Mint'},CUIYUN,Not worth.,One Star,1495756800
659,3,True,"05 19, 2017",A2S2EKY4936P6M,B00005V50B,{'Flavor Name:': ' Original Mint'},Amazon Customer,not as good as i expect. i didn't see big different after i use it.,Three Stars,1495152000
660,5,True,"04 30, 2017",A1CNTKA4S94JFD,B00005V50B,{'Flavor Name:': ' Original Mint'},Emily Michelle Blume,I have been told twice in less than three weeks of using this tooth paste that my teeth look exceptionally white- it must be working! This also not a super strong tooth paste for those who may have mouth sensitivity issues. I love it! I will definitely purchase again and I will even go for their other products.,Whiter Teeth,1493510400
661,1,True,"04 24, 2017",A23NX3LE79L7HO,B00005V50B,{'Flavor Name:': ' Original Mint'},jovigirl03,don't waste your money. did not notice a difference.,Do Not Buy This Toothpaste,1492992000
662,5,True,"03 31, 2017",A1QFK6T33HVBEM,B00005V50B,{'Flavor Name:': ' Original Mint'},Mike,Works great,Five Stars,1490918400
663,5,True,"03 30, 2017",ALWJ4JIZKEKSG,B00005V50B,{'Flavor Name:': ' Original Mint'},SK,Our favorite whitening toothpaste!  Wish it were a little less expensive.,Favorite!,1490832000
664,5,True,"03 22, 2017",A20V6NC1ENSBPG,B00005V50B,{'Flavor Name:': ' Green Apple'},Amazon Customer,Works great,Five Stars,1490140800
665,5,True,"03 18, 2017",A1TKGZ98B4FQOS,B00005V50B,{'Flavor Name:': ' Original Mint'},Lynda T.,BEST TOOTHPASTE IN THE WORLD...,SUPERSMILE ROCKS!!!,1489795200
666,5,True,"03 16, 2017",A17GG6U6Q60ET5,B00005V50B,{'Flavor Name:': ' Original Mint'},510snop,Works,Five Stars,1489622400
667,5,True,"02 28, 2017",A1K9AQHO0AMH3L,B00005V50B,{'Flavor Name:': ' Original Mint'},farahnaz,Very happy with it,Five Stars,1488240000
668,5,True,"02 27, 2017",A21I0GEY24LKO2,B00005V50B,{'Flavor Name:': ' Icy Mint'},Chris Reichman,I was really interested behind the science in this toothpaste. I have veneers on my top whether they stain or not this has been formulated to remove that the taste is nice and minty,Minty and clean,1488153600
669,5,True,"02 25, 2017",A1763NJQ5J59QX,B00005V50B,{'Flavor Name:': ' Original Mint'},Donna,Thanks so much...,Five Stars,1487980800
670,5,True,"02 25, 2017",A29YX6POAIHB8T,B00005V50B,{'Flavor Name:': ' Original Mint'},"Lulu,NY",I have used this product for  5 yrs. When I saw it on amazon and the price.  I jumped on it....  It really works...,58 and very happy,1487980800
671,5,True,"02 23, 2017",A26OMFH3TPNNYO,B00005V50B,{'Flavor Name:': ' Original Mint'},Anne Leavitt,The best whitener out there.,Five Stars,1487808000
672,5,True,"02 20, 2017",A3PIY362O9AMKE,B00005V50B,{'Flavor Name:': ' Original Mint'},Amazon Customer,"Great toothpaste. Keeps my ""pearlies"" white. Does not make teeth sensitive, as others have. Loyal user.",Smile!,1487548800
673,5,True,"02 13, 2017",A5E4RPZUOBTZ0,B00005V50B,{'Flavor Name:': ' Original Mint'},Jewel A.,Excellent! Just as described!,Five Stars,1486944000
674,5,True,"01 24, 2017",A16VM71BLBCMMK,B00005V50B,{'Flavor Name:': ' Original Mint'},TickTockAlice,"I'm SO glad I decided to try this toothpaste! Not only does it work, but it's so incredibly gentle! I seem to have become sensitive to whitening products, be it toothpaste or otherwise. They all either leave my gums raw, or cause tooth sensitivity. Not so with this toothpaste!
My teeth have become blinding white since using. My dentist even asked me what I was using because the difference was so drastic (as I had hoped it would be!).
I drink red wine, coffee, and I'm an ex-smoker. My teeth were getting a bit yellower as I neared 30 but they are finally white again and they are staying white!

The mint isn't too strong and doesn't make my eyes water either. Most toothpastes make my mouth feel like it's on fire, but this toothpaste does not.

My teeth look and feel great. This toothpaste gives my teeth that squeaky clean feeling and my dentist said my enamel doesn't look like it's taking a beating either which is a plus.

I couldn't recommend this toothpaste more. Skip the popular name brands and try this out. Yes, its more expensive, but a tube lasts me quite a long time and IT WORKS! The only downside is it can leave your toothbrush feeling hard after drying. This isn't too big of a deal for me personally, its just an annoying aspect. You also have to rinse with this toothpaste a bit. If you try it youll see why and what I mean. It leaves a milky white look behind even once you spit it out.

I went a period without repurchasing when I needed to because my husband wanted to try charcoal. It did nothing except cause gum pain. Over the course of this time my teeth started to dull but after reordering this and using it just once, my teeth were already whiter again. Its been a few weeks and my teeth are blinding white again.

This is my HG toothpaste and I recommend it to all my friends and family as well. It's pretty amazing stuff.",This WORKS! And it's gentle!,1485216000
